FromNo,ToNo,From,Part
61,12,46842,706
61,13,46842,606
61,14,46842,3027
61,15,46842,738
61,16,46842,553
61,17,46842,577
61,18,46842,509
61,19,46842,185
61,20,46842,40
61,21,46842,53
61,22,46842,190
61,23,46842,6
61,24,46842,0
61,25,46842,90
61,26,46842,0
61,27,46842,346
61,28,46842,204
61,29,46842,20
61,30,46842,226
61,31,46842,308
61,32,46842,240
61,33,46842,3274
61,34,46842,904
61,35,46842,1031
61,36,46842,550
61,37,46842,644
61,38,46842,3471
61,39,46842,28
61,40,46842,242
61,41,46842,644
61,42,46842,0
61,43,46842,190
61,44,46842,87
61,45,46842,1340
61,46,46842,0
61,47,46842,170
61,48,46842,69
61,49,46842,107
61,50,46842,97
61,51,46842,625
61,52,46842,1092
61,53,46842,511
61,54,46842,1122
61,55,46842,186
61,56,46842,2486
61,57,46842,157
61,58,46842,234
61,59,46842,147
61,60,46842,133
61,61,46842,0
61,62,46842,1257
61,63,46842,315
61,64,46842,380
61,65,46842,0
61,66,46842,0
61,67,46842,0
61,68,46842,0
61,69,46842,0
61,70,46842,1234
61,71,46842,345
61,72,46842,173
61,73,46842,471
61,74,46842,1193
61,75,46842,1581
61,76,46842,21
61,77,46842,404
61,78,46842,1492
61,79,46842,512
62,1,275174,2164
62,2,275174,4067
62,3,275174,5350
62,4,275174,3471
62,5,275174,554
62,6,275174,13426
62,7,275174,863
62,8,275174,532
62,9,275174,3667
62,10,275174,0
62,11,275174,316
62,12,275174,8328
62,13,275174,4107
62,14,275174,3925
62,15,275174,4237
62,16,275174,4857
62,17,275174,4822
62,18,275174,4590
62,19,275174,1759
62,20,275174,441
62,21,275174,987
62,22,275174,1053
62,23,275174,830
62,24,275174,1190
62,25,275174,2192
62,26,275174,2934
62,27,275174,2516
62,28,275174,1535
62,29,275174,100
62,30,275174,2194
62,31,275174,4197
62,32,275174,3179
62,33,275174,24459
62,34,275174,2880
62,35,275174,6929
62,36,275174,930
62,37,275174,5701
62,38,275174,15855
62,39,275174,396
62,40,275174,1233
62,41,275174,5595
62,42,275174,0
62,43,275174,42
62,44,275174,395
62,45,275174,3819
62,46,275174,128
62,47,275174,1078
62,48,275174,709
62,49,275174,1512
62,50,275174,898
62,51,275174,3285
62,52,275174,6203
62,53,275174,5056
62,54,275174,7346
62,55,275174,1848
62,56,275174,19988
62,57,275174,777
62,58,275174,2020
62,59,275174,1389
62,60,275174,68
62,61,275174,1191
62,62,275174,0
62,63,275174,2298
62,64,275174,921
62,65,275174,959
62,66,275174,0
62,67,275174,3764
62,68,275174,7326
62,69,275174,0
62,70,275174,7263
62,71,275174,3116
62,72,275174,1637
62,73,275174,3108
62,74,275174,11751
62,75,275174,7758
62,76,275174,1371
62,77,275174,1069
62,78,275174,6143
62,79,275174,577
63,1,102177,671
63,2,102177,1461
63,3,102177,1773
63,4,102177,1279
63,5,102177,254
63,6,102177,4720
63,7,102177,309
63,8,102177,166
63,9,102177,1402
63,10,102177,0
63,11,102177,103
63,12,102177,3400
63,13,102177,1397
63,14,102177,910
63,15,102177,1793
63,16,102177,1725
63,17,102177,1932
63,18,102177,1431
63,19,102177,792
63,20,102177,147
63,21,102177,401
63,22,102177,532
63,23,102177,343
63,24,102177,322
63,25,102177,1479
63,26,102177,824
63,27,102177,927
63,28,102177,508
63,29,102177,14
63,30,102177,684
63,31,102177,5268
63,32,102177,3666
63,33,102177,7197
63,34,102177,974
63,35,102177,2051
63,36,102177,269
63,37,102177,2239
63,38,102177,5754
63,39,102177,105
63,40,102177,441
63,41,102177,1964
63,42,102177,0
63,43,102177,41
63,44,102177,180
63,45,102177,1583
63,46,102177,111
63,47,102177,357
63,48,102177,228
63,49,102177,561
63,50,102177,308
63,51,102177,1794
63,52,102177,2491
63,53,102177,1827
63,54,102177,2411
63,55,102177,528
63,56,102177,6109
63,57,102177,307
63,58,102177,628
63,59,102177,494
63,60,102177,23
63,61,102177,292
63,62,102177,2280
63,63,102177,0
63,64,102177,329
63,65,102177,320
63,66,102177,3
63,67,102177,1204
63,68,102177,2024
63,69,102177,0
63,70,102177,2187
63,71,102177,938
63,72,102177,635
63,73,102177,925
63,74,102177,3579
63,75,102177,2138
63,76,102177,477
63,77,102177,433
63,78,102177,2595
63,79,102177,210
64,1,89127,350
64,2,89127,1427
64,3,89127,1342
64,4,89127,487
64,5,89127,202
64,6,89127,9449
64,7,89127,587
64,8,89127,524
64,9,89127,1486
64,10,89127,0
64,11,89127,92
64,12,89127,1148
64,13,89127,775
64,14,89127,502
64,15,89127,3426
64,16,89127,729
64,17,89127,930
64,18,89127,1781
64,19,89127,728
64,20,89127,68
64,21,89127,178
64,22,89127,288
64,23,89127,99
64,24,89127,929
64,25,89127,748
64,26,89127,1636
64,27,89127,482
64,28,89127,235
64,29,89127,0
64,30,89127,558
64,31,89127,998
64,32,89127,462
64,33,89127,5278
64,34,89127,1434
64,35,89127,2010
64,36,89127,541
64,37,89127,1214
64,38,89127,9691
64,39,89127,46
64,40,89127,1346
64,41,89127,5393
64,42,89127,0
64,43,89127,158
64,44,89127,18
64,45,89127,2223
64,46,89127,2
64,47,89127,543
64,48,89127,197
64,49,89127,600
64,50,89127,495
64,51,89127,884
64,52,89127,2509
64,53,89127,1161
64,54,89127,2051
64,55,89127,274
64,56,89127,3658
64,57,89127,144
64,58,89127,425
64,59,89127,211
64,60,89127,154
64,61,89127,424
64,62,89127,959
64,63,89127,329
64,64,89127,0
64,65,89127,1713
64,66,89127,2
64,67,89127,463
64,68,89127,3014
64,69,89127,0
64,70,89127,1656
64,71,89127,619
64,72,89127,406
64,73,89127,176
64,74,89127,1376
64,75,89127,1008
64,76,89127,183
64,77,89127,663
64,78,89127,654
64,79,89127,176
65,1,76922,364
65,2,76922,1101
65,3,76922,992
65,4,76922,575
65,5,76922,132
65,6,76922,1317
65,7,76922,329
65,8,76922,332
65,9,76922,1125
65,10,76922,0
65,11,76922,314
65,12,76922,2031
65,13,76922,721
65,14,76922,506
65,15,76922,3887
65,16,76922,805
65,17,76922,972
65,18,76922,1568
65,19,76922,679
65,20,76922,70
65,21,76922,374
65,22,76922,252
65,23,76922,197
65,24,76922,1080
65,25,76922,933
65,26,76922,2571
65,27,76922,618
65,28,76922,266
65,29,76922,0
65,30,76922,844
65,31,76922,1172
65,32,76922,570
65,33,76922,4531
65,34,76922,757
65,35,76922,1366
65,36,76922,0
65,37,76922,1231
65,38,76922,6529
65,39,76922,55
65,40,76922,976
65,41,76922,3788
65,42,76922,0
65,43,76922,0
65,44,76922,104
65,45,76922,1637
65,46,76922,50
65,47,76922,569
65,48,76922,220
65,49,76922,665
65,50,76922,393
65,51,76922,2245
65,52,76922,3092
65,53,76922,1350
65,54,76922,1646
65,55,76922,201
65,56,76922,3111
65,57,76922,107
65,58,76922,367
65,59,76922,209
65,60,76922,0
65,61,76922,0
65,62,76922,991
65,63,76922,311
65,64,76922,1707
65,65,76922,0
65,66,76922,0
65,67,76922,1469
65,68,76922,4112
65,69,76922,0
65,70,76922,1406
65,71,76922,486
65,72,76922,260
65,73,76922,0
65,74,76922,1616
65,75,76922,1097
65,76,76922,299
65,77,76922,413
65,78,76922,859
65,79,76922,0
66,1,54,0
66,2,54,0
66,3,54,1
66,4,54,0
66,5,54,1
66,6,54,8
66,7,54,0
66,8,54,21
66,9,54,1
66,10,54,0
66,11,54,0
66,12,54,0
66,13,54,0
66,14,54,0
66,15,54,0
66,16,54,0
66,17,54,0
66,18,54,0
66,19,54,0
66,20,54,0
66,21,54,0
66,22,54,0
66,23,54,0
66,24,54,0
66,25,54,0
66,26,54,0
66,27,54,0
66,28,54,0
66,29,54,0
66,30,54,0
66,31,54,0
66,32,54,0
66,33,54,1
66,34,54,0
66,35,54,0
66,36,54,0
66,37,54,0
66,38,54,0
66,39,54,0
66,40,54,0
66,41,54,0
66,42,54,0
66,43,54,0
66,44,54,0
66,45,54,0
66,46,54,0
66,47,54,0
66,48,54,0
66,49,54,0
66,50,54,0
66,51,54,0
66,52,54,0
66,53,54,0
66,54,54,0
66,55,54,0
66,56,54,6
66,57,54,0
66,58,54,0
66,59,54,1
66,60,54,1
66,61,54,0
66,62,54,1
66,63,54,2
66,64,54,2
66,65,54,0
66,66,54,0
66,67,54,0
66,68,54,0
66,69,54,0
66,70,54,0
66,71,54,7
66,72,54,0
66,73,54,0
66,74,54,0
66,75,54,0
66,76,54,0
66,77,54,0
66,78,54,1
66,79,54,0
67,1,252619,1205
67,2,252619,2680
67,3,252619,3475
67,4,252619,1936
67,5,252619,264
67,6,252619,18972
67,7,252619,937
67,8,252619,772
67,9,252619,2975
67,10,252619,0
67,11,252619,241
67,12,252619,4431
67,13,252619,2546
67,14,252619,1558
67,15,252619,4015
67,16,252619,2913
67,17,252619,2843
67,18,252619,6723
67,19,252619,2923
67,20,252619,249
67,21,252619,397
67,22,252619,755
67,23,252619,699
67,24,252619,1012
67,25,252619,1757
67,26,252619,3440
67,27,252619,1440
67,28,252619,707
67,29,252619,0
67,30,252619,2214
67,31,252619,3584
67,32,252619,2222
67,33,252619,13838
67,34,252619,2352
67,35,252619,5790
67,36,252619,0
67,37,252619,2536
67,38,252619,21185
67,39,252619,197
67,40,252619,3287
67,41,252619,13215
67,42,252619,0
67,43,252619,0
67,44,252619,676
67,45,252619,5379
67,46,252619,701
67,47,252619,1770
67,48,252619,582
67,49,252619,1805
67,50,252619,1383
67,51,252619,4975
67,52,252619,10616
67,53,252619,4251
67,54,252619,8510
67,55,252619,1286
67,56,252619,12497
67,57,252619,485
67,58,252619,1163
67,59,252619,1092
67,60,252619,0
67,61,252619,0
67,62,252619,3777
67,63,252619,1161
67,64,252619,473
67,65,252619,1509
67,66,252619,0
67,67,252619,0
67,68,252619,17863
67,69,252619,0
67,70,252619,4933
67,71,252619,2372
67,72,252619,4143
67,73,252619,1232
67,74,252619,5691
67,75,252619,4732
67,76,252619,1403
67,77,252619,1169
67,78,252619,2705
67,79,252619,0
68,1,424705,2966
68,2,424705,5536
68,3,424705,6707
68,4,424705,3570
68,5,424705,539
68,6,424705,20637
68,7,424705,1915
68,8,424705,1196
68,9,424705,6591
68,10,424705,0
68,11,424705,719
68,12,424705,8356
68,13,424705,4531
68,14,424705,2808
68,15,424705,13924
68,16,424705,4878
68,17,424705,6160
68,18,424705,13452
68,19,424705,5732
68,20,424705,456
68,21,424705,1145
68,22,424705,1456
68,23,424705,1213
68,24,424705,2628
68,25,424705,3720
68,26,424705,6612
68,27,424705,2376
68,28,424705,1348
68,29,424705,0
68,30,424705,3315
68,31,424705,7969
68,32,424705,4074
68,33,424705,28029
68,34,424705,3607
68,35,424705,8537
68,36,424705,0
68,37,424705,5486
68,38,424705,34256
68,39,424705,364
68,40,424705,4904
68,41,424705,19388
68,42,424705,0
68,43,424705,0
68,44,424705,2536
68,45,424705,7928
68,46,424705,1534
68,47,424705,3664
68,48,424705,1153
68,49,424705,3299
68,50,424705,2815
68,51,424705,7714
68,52,424705,19899
68,53,424705,8773
68,54,424705,10656
68,55,424705,1573
68,56,424705,16815
68,57,424705,622
68,58,424705,1775
68,59,424705,1477
68,60,424705,0
68,61,424705,0
68,62,424705,7402
68,63,424705,2114
68,64,424705,2937
68,65,424705,4242
68,66,424705,0
68,67,424705,17770
68,68,424705,0
68,69,424705,0
68,70,424705,7613
68,71,424705,3174
68,72,424705,4511
68,73,424705,1490
68,74,424705,11283
68,75,424705,8946
68,76,424705,2047
68,77,424705,2403
68,78,424705,5440
68,79,424705,0
69,1,0,0
69,2,0,0
69,3,0,0
69,4,0,0
69,5,0,0
69,6,0,0
69,7,0,0
69,8,0,0
69,9,0,0
69,10,0,0
69,11,0,0
69,12,0,0
69,13,0,0
69,14,0,0
69,15,0,0
69,16,0,0
69,17,0,0
69,18,0,0
69,19,0,0
69,20,0,0
69,21,0,0
69,22,0,0
69,23,0,0
69,24,0,0
69,25,0,0
69,26,0,0
69,27,0,0
69,28,0,0
69,29,0,0
69,30,0,0
69,31,0,0
69,32,0,0
69,33,0,0
69,34,0,0
69,35,0,0
69,36,0,0
69,37,0,0
69,38,0,0
69,39,0,0
69,40,0,0
69,41,0,0
69,42,0,0
69,43,0,0
69,44,0,0
69,45,0,0
69,46,0,0
69,47,0,0
69,48,0,0
69,49,0,0
69,50,0,0
69,51,0,0
69,52,0,0
69,53,0,0
69,54,0,0
69,55,0,0
69,56,0,0
69,57,0,0
69,58,0,0
69,59,0,0
69,60,0,0
69,61,0,0
69,62,0,0
69,63,0,0
69,64,0,0
69,65,0,0
69,66,0,0
69,67,0,0
69,68,0,0
69,69,0,0
69,70,0,0
69,71,0,0
69,72,0,0
69,73,0,0
69,74,0,0
69,75,0,0
69,76,0,0
69,77,0,0
69,78,0,0
69,79,0,0
70,1,334181,1704
70,2,334181,5164
70,3,334181,5834
70,4,334181,3504
70,5,334181,672
70,6,334181,25248
70,7,334181,1196
70,8,334181,1171
70,9,334181,5127
70,10,334181,0
70,11,334181,364
70,12,334181,8064
70,13,334181,4266
70,14,334181,2514
70,15,334181,5718
70,16,334181,4781
70,17,334181,5145
70,18,334181,5329
70,19,334181,2256
70,20,334181,450
70,21,334181,674
70,22,334181,1014
70,23,334181,591
70,24,334181,1355
70,25,334181,2115
70,26,334181,3374
70,27,334181,3282
70,28,334181,1572
70,29,334181,78
70,30,334181,3070
70,31,334181,4193
70,32,334181,3572
70,33,334181,25257
70,34,334181,4355
70,35,334181,8857
70,36,334181,1943
70,37,334181,6282
70,38,334181,27438
70,39,334181,293
70,40,334181,2142
70,41,334181,8387
70,42,334181,0
70,43,334181,240
70,44,334181,651
70,45,334181,6953
70,46,334181,299
70,47,334181,1263
70,48,334181,803
70,49,334181,1621
70,50,334181,1112
70,51,334181,3745
70,52,334181,8226
70,53,334181,5842
70,54,334181,9652
70,55,334181,2014
70,56,334181,24275
70,57,334181,898
70,58,334181,2345
70,59,334181,1606
70,60,334181,0
70,61,334181,1174
70,62,334181,7151
70,63,334181,2180
70,64,334181,1703
70,65,334181,1418
70,66,334181,0
70,67,334181,4909
70,68,334181,7724
70,69,334181,0
70,70,334181,0
70,71,334181,3589
70,72,334181,2200
70,73,334181,3766
70,74,334181,11587
70,75,334181,7357
70,76,334181,1175
70,77,334181,1967
70,78,334181,5269
70,79,334181,1116
71,1,135886,674
71,2,135886,1735
71,3,135886,2466
71,4,135886,1437
71,5,135886,203
71,6,135886,7897
71,7,135886,432
71,8,135886,3880
71,9,135886,1757
71,10,135886,0
71,11,135886,72
71,12,135886,3612
71,13,135886,1713
71,14,135886,1022
71,15,135886,1675
71,16,135886,1924
71,17,135886,1975
71,18,135886,1973
71,19,135886,817
71,20,135886,193
71,21,135886,297
71,22,135886,444
71,23,135886,343
71,24,135886,475
71,25,135886,1320
71,26,135886,1294
71,27,135886,1120
71,28,135886,616
71,29,135886,2
71,30,135886,1032
71,31,135886,1574
71,32,135886,1202
71,33,135886,10000
71,34,135886,1463
71,35,135886,3503
71,36,135886,573
71,37,135886,2059
71,38,135886,8193
71,39,135886,125
71,40,135886,3732
71,41,135886,2711
71,42,135886,0
71,43,135886,20
71,44,135886,144
71,45,135886,1867
71,46,135886,71
71,47,135886,516
71,48,135886,1057
71,49,135886,593
71,50,135886,401
71,51,135886,2189
71,52,135886,3147
71,53,135886,2218
71,54,135886,4523
71,55,135886,912
71,56,135886,9671
71,57,135886,401
71,58,135886,1066
71,59,135886,765
71,60,135886,16
71,61,135886,376
71,62,135886,3151
71,63,135886,952
71,64,135886,626
71,65,135886,523
71,66,135886,4
71,67,135886,2503
71,68,135886,3083
71,69,135886,0
71,70,135886,3639
71,71,135886,0
71,72,135886,898
71,73,135886,1601
71,74,135886,4635
71,75,135886,2882
71,76,135886,588
71,77,135886,515
71,78,135886,2500
71,79,135886,298
72,1,108767,478
72,2,108767,1401
72,3,108767,1439
72,4,108767,695
72,5,108767,184
72,6,108767,9647
72,7,108767,406
72,8,108767,353
72,9,108767,1255
72,10,108767,0
72,11,108767,47
72,12,108767,1640
72,13,108767,1121
72,14,108767,577
72,15,108767,1453
72,16,108767,1184
72,17,108767,1189
72,18,108767,2373
72,19,108767,1055
72,20,108767,91
72,21,108767,46
72,22,108767,316
72,23,108767,255
72,24,108767,185
72,25,108767,1197
72,26,108767,644
72,27,108767,816
72,28,108767,351
72,29,108767,0
72,30,108767,985
72,31,108767,1561
72,32,108767,1143
72,33,108767,5585
72,34,108767,1231
72,35,108767,2973
72,36,108767,0
72,37,108767,1428
72,38,108767,11846
72,39,108767,98
72,40,108767,1726
72,41,108767,5999
72,42,108767,0
72,43,108767,9
72,44,108767,758
72,45,108767,2656
72,46,108767,430
72,47,108767,681
72,48,108767,251
72,49,108767,676
72,50,108767,554
72,51,108767,1026
72,52,108767,3131
72,53,108767,1717
72,54,108767,2781
72,55,108767,522
72,56,108767,5471
72,57,108767,233
72,58,108767,531
72,59,108767,536
72,60,108767,0
72,61,108767,161
72,62,108767,1682
72,63,108767,656
72,64,108767,415
72,65,108767,245
72,66,108767,0
72,67,108767,4123
72,68,108767,4633
72,69,108767,0
72,70,108767,2222
72,71,108767,892
72,72,108767,0
72,73,108767,687
72,74,108767,2150
72,75,108767,1660
72,76,108767,476
72,77,108767,706
72,78,108767,1123
72,79,108767,0
73,1,110269,668
73,2,110269,1636
73,3,110269,2160
73,4,110269,1378
73,5,110269,214
73,6,110269,7465
73,7,110269,360
73,8,110269,285
73,9,110269,1563
73,10,110269,0
73,11,110269,0
73,12,110269,3410
73,13,110269,1735
73,14,110269,821
73,15,110269,758
73,16,110269,1863
73,17,110269,1850
73,18,110269,1502
73,19,110269,601
73,20,110269,294
73,21,110269,187
73,22,110269,368
73,23,110269,225
73,24,110269,0
73,25,110269,418
73,26,110269,0
73,27,110269,1091
73,28,110269,702
73,29,110269,53
73,30,110269,858
73,31,110269,1149
73,32,110269,1159
73,33,110269,9058
73,34,110269,1299
73,35,110269,3040
73,36,110269,632
73,37,110269,2114
73,38,110269,6853
73,39,110269,130
73,40,110269,410
73,41,110269,1658
73,42,110269,0
73,43,110269,52
73,44,110269,143
73,45,110269,1590
73,46,110269,8
73,47,110269,348
73,48,110269,286
73,49,110269,383
73,50,110269,300
73,51,110269,1120
73,52,110269,2156
73,53,110269,1861
73,54,110269,3596
73,55,110269,1013
73,56,110269,10209
73,57,110269,512
73,58,110269,963
73,59,110269,641
73,60,110269,0
73,61,110269,475
73,62,110269,3173
73,63,110269,876
73,64,110269,177
73,65,110269,0
73,66,110269,0
73,67,110269,1255
73,68,110269,1508
73,69,110269,0
73,70,110269,3654
73,71,110269,1561
73,72,110269,684
73,73,110269,0
73,74,110269,4894
73,75,110269,3089
73,76,110269,474
73,77,110269,554
73,78,110269,2326
73,79,110269,421
74,1,428230,3384
74,2,428230,7060
74,3,428230,9139
74,4,428230,5635
74,5,428230,841
74,6,428230,20794
74,7,428230,1375
74,8,428230,859
74,9,428230,6250
74,10,428230,0
74,11,428230,585
74,12,428230,14158
74,13,428230,6420
74,14,428230,3491
74,15,428230,7723
74,16,428230,7527
74,17,428230,8146
74,18,428230,7552
74,19,428230,3198
74,20,428230,866
74,21,428230,1640
74,22,428230,1681
74,23,428230,1174
74,24,428230,2038
74,25,428230,3166
74,26,428230,4516
74,27,428230,3827
74,28,428230,2788
74,29,428230,87
74,30,428230,3379
74,31,428230,6351
74,32,428230,4933
74,33,428230,38577
74,34,428230,4482
74,35,428230,10519
74,36,428230,1590
74,37,428230,9311
74,38,428230,25629
74,39,428230,568
74,40,428230,2065
74,41,428230,8244
74,42,428230,0
74,43,428230,170
74,44,428230,814
74,45,428230,6508
74,46,428230,399
74,47,428230,1714
74,48,428230,1234
74,49,428230,2485
74,50,428230,1656
74,51,428230,6602
74,52,428230,11179
74,53,428230,8460
74,54,428230,11507
74,55,428230,2737
74,56,428230,30515
74,57,428230,1248
74,58,428230,2950
74,59,428230,2012
74,60,428230,0
74,61,428230,1200
74,62,428230,11532
74,63,428230,3551
74,64,428230,1366
74,65,428230,1604
74,66,428230,0
74,67,428230,5687
74,68,428230,11375
74,69,428230,0
74,70,428230,11638
74,71,428230,4618
74,72,428230,2230
74,73,428230,4808
74,74,428230,0
74,75,428230,11126
74,76,428230,1993
74,77,428230,1804
74,78,428230,8914
74,79,428230,1026
75,1,341409,2641
75,2,341409,4511
75,3,341409,5383
75,4,341409,3382
75,5,341409,556
75,6,341409,17128
75,7,341409,1174
75,8,341409,906
75,9,341409,4246
75,10,341409,0
75,11,341409,313
75,12,341409,10577
75,13,341409,4244
75,14,341409,4563
75,15,341409,5384
75,16,341409,5467
75,17,341409,5348
75,18,341409,5718
75,19,341409,2272
75,20,341409,884
75,21,341409,1045
75,22,341409,1057
75,23,341409,651
75,24,341409,851
75,25,341409,2169
75,26,341409,2179
75,27,341409,2178
75,28,341409,1334
75,29,341409,44
75,30,341409,2006
75,31,341409,4212
75,32,341409,2984
75,33,341409,23340
75,34,341409,3025
75,35,341409,6647
75,36,341409,1178
75,37,341409,5821
75,38,341409,17419
75,39,341409,346
75,40,341409,1517
75,41,341409,6011
75,42,341409,0
75,43,341409,220
75,44,341409,657
75,45,341409,6276
75,46,341409,269
75,47,341409,1321
75,48,341409,1004
75,49,341409,1540
75,50,341409,1428
75,51,341409,31814
75,52,341409,21142
75,53,341409,5355
75,54,341409,11570
75,55,341409,1778
75,56,341409,18174
75,57,341409,801
75,58,341409,1868
75,59,341409,1243
75,60,341409,0
75,61,341409,1459
75,62,341409,7574
75,63,341409,2142
75,64,341409,1019
75,65,341409,1130
75,66,341409,0
75,67,341409,4795
75,68,341409,9156
75,69,341409,0
75,70,341409,7280
75,71,341409,2968
75,72,341409,1661
75,73,341409,3142
75,74,341409,11093
75,75,341409,0
75,76,341409,1604
75,77,341409,1566
75,78,341409,6664
75,79,341409,985
76,1,61016,357
76,2,61016,738
76,3,61016,947
76,4,61016,689
76,5,61016,105
76,6,61016,1794
76,7,61016,181
76,8,61016,92
76,9,61016,720
76,10,61016,0
76,11,61016,76
76,12,61016,1967
76,13,61016,798
76,14,61016,477
76,15,61016,949
76,16,61016,1049
76,17,61016,1036
76,18,61016,1049
76,19,61016,466
76,20,61016,105
76,21,61016,189
76,22,61016,223
76,23,61016,269
76,24,61016,347
76,25,61016,806
76,26,61016,847
76,27,61016,463
76,28,61016,231
76,29,61016,0
76,30,61016,520
76,31,61016,1012
76,32,61016,721
76,33,61016,4123
76,34,61016,411
76,35,61016,1238
76,36,61016,0
76,37,61016,1300
76,38,61016,3448
76,39,61016,75
76,40,61016,404
76,41,61016,1614
76,42,61016,0
76,43,61016,0
76,44,61016,169
76,45,61016,809
76,46,61016,68
76,47,61016,259
76,48,61016,187
76,49,61016,363
76,50,61016,238
76,51,61016,3325
76,52,61016,2754
76,53,61016,1065
76,54,61016,1953
76,55,61016,377
76,56,61016,3326
76,57,61016,129
76,58,61016,325
76,59,61016,280
76,60,61016,0
76,61,61016,24
76,62,61016,1305
76,63,61016,491
76,64,61016,210
76,65,61016,302
76,66,61016,0
76,67,61016,1447
76,68,61016,2052
76,69,61016,0
76,70,61016,1147
76,71,61016,599
76,72,61016,504
76,73,61016,411
76,74,61016,2002
76,75,61016,1602
76,76,61016,0
76,77,61016,226
76,78,61016,1231
76,79,61016,0
77,1,79141,440
77,2,79141,1259
77,3,79141,1144
77,4,79141,673
77,5,79141,157
77,6,79141,8618
77,7,79141,564
77,8,79141,480
77,9,79141,1483
77,10,79141,0
77,11,79141,305
77,12,79141,1380
77,13,79141,815
77,14,79141,578
77,15,79141,2446
77,16,79141,827
77,17,79141,1141
77,18,79141,1705
77,19,79141,762
77,20,79141,79
77,21,79141,175
77,22,79141,307
77,23,79141,189
77,24,79141,243
77,25,79141,704
77,26,79141,488
77,27,79141,360
77,28,79141,276
77,29,79141,23
77,30,79141,427
77,31,79141,949
77,32,79141,516
77,33,79141,4195
77,34,79141,1386
77,35,79141,1452
77,36,79141,668
77,37,79141,1150
77,38,79141,7605
77,39,79141,39
77,40,79141,742
77,41,79141,2661
77,42,79141,0
77,43,79141,132
77,44,79141,346
77,45,79141,1820
77,46,79141,148
77,47,79141,482
77,48,79141,162
77,49,79141,462
77,50,79141,333
77,51,79141,984
77,52,79141,2542
77,53,79141,1232
77,54,79141,1584
77,55,79141,256
77,56,79141,3627
77,57,79141,113
77,58,79141,259
77,59,79141,266
77,60,79141,0
77,61,79141,401
77,62,79141,1061
77,63,79141,452
77,64,79141,703
77,65,79141,393
77,66,79141,0
77,67,79141,1134
77,68,79141,2372
77,69,79141,0
77,70,79141,1996
77,71,79141,496
77,72,79141,727
77,73,79141,541
77,74,79141,1832
77,75,79141,1535
77,76,79141,224
77,77,79141,0
77,78,79141,865
77,79,79141,250
78,1,221682,1436
78,2,221682,3306
78,3,221682,4186
78,4,221682,2915
78,5,221682,438
78,6,221682,9430
78,7,221682,770
78,8,221682,830
78,9,221682,3137
78,10,221682,0
78,11,221682,283
78,12,221682,7600
78,13,221682,3275
78,14,221682,4317
78,15,221682,3596
78,16,221682,4359
78,17,221682,4482
78,18,221682,3581
78,19,221682,1623
78,20,221682,1075
78,21,221682,796
78,22,221682,953
78,23,221682,779
78,24,221682,841
78,25,221682,2410
78,26,221682,1998
78,27,221682,1779
78,28,221682,1087
78,29,221682,32
78,30,221682,1717
78,31,221682,3290
78,32,221682,2481
78,33,221682,17613
78,34,221682,1974
78,35,221682,4875
78,36,221682,688
78,37,221682,4803
78,38,221682,12241
78,39,221682,305
78,40,221682,1183
78,41,221682,3837
78,42,221682,0
78,43,221682,124
78,44,221682,431
78,45,221682,3085
78,46,221682,123
78,47,221682,855
78,48,221682,693
78,49,221682,1219
78,50,221682,757
78,51,221682,3708
78,52,221682,5787
78,53,221682,4274
78,54,221682,5750
78,55,221682,1489
78,56,221682,14213
78,57,221682,585
78,58,221682,1543
78,59,221682,1106
78,60,221682,0
78,61,221682,1718
78,62,221682,6197
78,63,221682,2652
78,64,221682,660
78,65,221682,781
78,66,221682,0
78,67,221682,2674
78,68,221682,5356
78,69,221682,0
78,70,221682,5292
78,71,221682,2450
78,72,221682,1133
78,73,221682,2286
78,74,221682,8861
78,75,221682,6809
78,76,221682,1168
78,77,221682,957
78,78,221682,0
78,79,221682,625
79,1,34305,113
79,2,34305,598
79,3,34305,460
79,4,34305,270
79,5,34305,50
79,6,34305,4228
79,7,34305,180
79,8,34305,80
79,9,34305,627
79,10,34305,0
79,11,34305,0
79,12,34305,594
79,13,34305,341
79,14,34305,385
79,15,34305,42
79,16,34305,435
79,17,34305,470
79,18,34305,593
79,19,34305,282
79,20,34305,30
79,21,34305,0
79,22,34305,138
79,23,34305,0
79,24,34305,0
79,25,34305,0
79,26,34305,0
79,27,34305,317
79,28,34305,162
79,29,34305,0
79,30,34305,400
79,31,34305,442
79,32,34305,404
79,33,34305,1915
79,34,34305,529
79,35,34305,833
79,36,34305,418
79,37,34305,611
79,38,34305,4669
79,39,34305,35
79,40,34305,0
79,41,34305,0
79,42,34305,0
79,43,34305,0
79,44,34305,0
79,45,34305,1078
79,46,34305,0
79,47,34305,152
79,48,34305,93
79,49,34305,232
79,50,34305,149
79,51,34305,482
79,52,34305,931
79,53,34305,593
79,54,34305,853
79,55,34305,154
79,56,34305,2398
79,57,34305,67
79,58,34305,191
79,59,34305,148
79,60,34305,0
79,61,34305,431
79,62,34305,553
79,63,34305,208
79,64,34305,178
79,65,34305,0
79,66,34305,0
79,67,34305,0
79,68,34305,0
79,69,34305,0
79,70,34305,1052
79,71,34305,330
79,72,34305,0
79,73,34305,420
79,74,34305,1002
79,75,34305,1014
79,76,34305,0
79,77,34305,254
79,78,34305,691
79,79,34305,0
